state_id,domain,entity_id,state,attributes,event_id,last_changed,last_updated,created,old_state_id
385215,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",406420,2021-07-15 06:33:20.347325,2021-07-15 06:33:20.347325,2021-07-15 06:33:20.347325,384943.0
385327,sensor,sensor.sonoffht_humi,85.44,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",406542,2021-07-15 06:43:12.049530,2021-07-15 06:43:12.049530,2021-07-15 06:43:12.049530,385149.0
385659,sensor,sensor.sonoffht_temp,30.34,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",406896,2021-07-15 07:03:01.243059,2021-07-15 07:03:01.243059,2021-07-15 07:03:01.243059,384902.0
385697,sensor,sensor.xiaomiht_temp,29.62,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",406938,2021-07-15 07:05:18.190773,2021-07-15 07:05:18.190773,2021-07-15 07:05:18.190773,384953.0
385698,sensor,sensor.xiaomiht_humi,80.39,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",406939,2021-07-15 07:05:18.191741,2021-07-15 07:05:18.191741,2021-07-15 07:05:18.191741,384954.0
385776,sensor,sensor.sonoffht_humi,84.22,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",407019,2021-07-15 07:09:34.940878,2021-07-15 07:09:34.940878,2021-07-15 07:09:34.940878,385327.0
385882,sensor,sensor.xiaomiht_temp,29.72,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",407129,2021-07-15 07:14:41.388229,2021-07-15 07:14:41.388229,2021-07-15 07:14:41.388229,385697.0
385883,sensor,sensor.xiaomiht_humi,81.75,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",407130,2021-07-15 07:14:41.390663,2021-07-15 07:14:41.390663,2021-07-15 07:14:41.390663,385698.0
386116,sensor,sensor.sonoffht_humi,83.13,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",407377,2021-07-15 07:28:27.057168,2021-07-15 07:28:27.057168,2021-07-15 07:28:27.057168,385776.0
386578,sensor,sensor.xiaomiht_humi,80.59,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",407861,2021-07-15 07:57:25.723321,2021-07-15 07:57:25.723321,2021-07-15 07:57:25.723321,385883.0
386588,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",407873,2021-07-15 07:58:27.983589,2021-07-15 07:58:27.983589,2021-07-15 07:58:27.983589,385213.0
386591,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",407879,2021-07-15 07:58:28.196388,2021-07-15 07:58:28.196388,2021-07-15 07:58:28.196388,385215.0
386620,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",407908,2021-07-15 07:59:51.398191,2021-07-15 07:59:51.398191,2021-07-15 07:59:51.398191,386588.0
386622,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",407913,2021-07-15 07:59:51.480763,2021-07-15 07:59:51.480763,2021-07-15 07:59:51.480763,386591.0
386672,sensor,sensor.sonoffht_temp,30.66,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",407965,2021-07-15 08:03:02.011066,2021-07-15 08:03:02.011066,2021-07-15 08:03:02.011066,385659.0
386909,sensor,sensor.sonoffht_humi,81.68,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",408218,2021-07-15 08:22:52.934293,2021-07-15 08:22:52.934293,2021-07-15 08:22:52.934293,386116.0
387198,sensor,sensor.xiaomiht_temp,29.71,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",408527,2021-07-15 08:50:13.214227,2021-07-15 08:50:13.214227,2021-07-15 08:50:13.214227,385882.0
387199,sensor,sensor.xiaomiht_humi,80.21,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",408528,2021-07-15 08:50:13.215394,2021-07-15 08:50:13.215394,2021-07-15 08:50:13.215394,386578.0
387217,switch,switch.br3walllight,on,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",408550,2021-07-15 08:51:25.345540,2021-07-15 08:51:25.345540,2021-07-15 08:51:25.345540,384944.0
387245,sensor,sensor.sonoffht_humi,80.5,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",408580,2021-07-15 08:53:07.204951,2021-07-15 08:53:07.204951,2021-07-15 08:53:07.204951,386909.0
387255,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",408590,2021-07-15 08:54:03.158052,2021-07-15 08:54:03.158052,2021-07-15 08:54:03.158052,386620.0
387257,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",408596,2021-07-15 08:54:03.326555,2021-07-15 08:54:03.326555,2021-07-15 08:54:03.326555,386622.0
387259,switch,switch.br3walllight,off,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",408597,2021-07-15 08:54:04.975196,2021-07-15 08:54:04.975196,2021-07-15 08:54:04.975196,387217.0
387371,sensor,sensor.sonoffht_temp,31.04,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",408717,2021-07-15 09:03:02.734582,2021-07-15 09:03:02.734582,2021-07-15 09:03:02.734582,386672.0
387837,switch,switch.br3walllight,on,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",409217,2021-07-15 09:45:58.960110,2021-07-15 09:45:58.960110,2021-07-15 09:45:58.960110,387259.0
387844,sensor,sensor.xiaomiht_humi,80.63,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",409226,2021-07-15 09:47:16.579807,2021-07-15 09:47:16.579807,2021-07-15 09:47:16.579807,387199.0
387857,switch,switch.br3walllight,off,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",409239,2021-07-15 09:48:01.508716,2021-07-15 09:48:01.508716,2021-07-15 09:48:01.508716,387837.0
387918,sensor,sensor.sonoffht_humi,79.87,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",409304,2021-07-15 09:53:06.864207,2021-07-15 09:53:06.864207,2021-07-15 09:53:06.864207,387245.0
388024,sensor,sensor.sonoffht_temp,31.46,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",409416,2021-07-15 10:03:03.479971,2021-07-15 10:03:03.479971,2021-07-15 10:03:03.479971,387371.0
388175,switch,switch.br3walllight,on,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",409575,2021-07-15 10:16:33.824017,2021-07-15 10:16:33.824017,2021-07-15 10:16:33.824017,387857.0
388199,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",409601,2021-07-15 10:17:48.368725,2021-07-15 10:17:48.368725,2021-07-15 10:17:48.368725,387255.0
388201,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",409606,2021-07-15 10:17:48.469584,2021-07-15 10:17:48.469584,2021-07-15 10:17:48.469584,387257.0
388269,sensor,sensor.sonoffht_humi,78.85,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",409680,2021-07-15 10:25:16.283749,2021-07-15 10:25:16.283749,2021-07-15 10:25:16.283749,387918.0
388452,sensor,sensor.xiaomiht_temp,29.82,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",409873,2021-07-15 10:39:54.025769,2021-07-15 10:39:54.025769,2021-07-15 10:39:54.025769,387198.0
388453,sensor,sensor.xiaomiht_humi,82.57,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",409874,2021-07-15 10:39:54.026332,2021-07-15 10:39:54.026332,2021-07-15 10:39:54.026332,387844.0
388659,sensor,sensor.sonoffht_humi,77.68,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",410090,2021-07-15 10:58:50.005019,2021-07-15 10:58:50.005019,2021-07-15 10:58:50.005019,388269.0
388703,sensor,sensor.sonoffht_temp,31.41,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",410141,2021-07-15 11:03:04.464286,2021-07-15 11:03:04.464286,2021-07-15 11:03:04.464286,388024.0
388920,sensor,sensor.sonoffht_humi,78.76,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",410370,2021-07-15 11:20:22.383813,2021-07-15 11:20:22.383813,2021-07-15 11:20:22.383813,388659.0
388985,sensor,sensor.sonoffht_humi,77.68,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",410443,2021-07-15 11:26:02.996614,2021-07-15 11:26:02.996614,2021-07-15 11:26:02.996614,388920.0
389033,sensor,sensor.sonoffht_humi,76.66,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",410495,2021-07-15 11:30:33.485831,2021-07-15 11:30:33.485831,2021-07-15 11:30:33.485831,388985.0
389057,sensor,sensor.sonoffht_humi,78.13,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",410519,2021-07-15 11:32:03.649976,2021-07-15 11:32:03.649976,2021-07-15 11:32:03.649976,389033.0
389109,sensor,sensor.xiaomiht_temp,29.92,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",410575,2021-07-15 11:36:07.243764,2021-07-15 11:36:07.243764,2021-07-15 11:36:07.243764,388452.0
389110,sensor,sensor.xiaomiht_humi,83.08,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",410576,2021-07-15 11:36:07.244323,2021-07-15 11:36:07.244323,2021-07-15 11:36:07.244323,388453.0
389211,sensor,sensor.sonoffht_humi,79.21,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",410683,2021-07-15 11:43:04.864237,2021-07-15 11:43:04.864237,2021-07-15 11:43:04.864237,389057.0
389245,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",410719,2021-07-15 11:46:03.359201,2021-07-15 11:46:03.359201,2021-07-15 11:46:03.359201,388199.0
389247,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",410725,2021-07-15 11:46:03.576418,2021-07-15 11:46:03.576418,2021-07-15 11:46:03.576418,388201.0
389248,switch,switch.br3walllight,off,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",410726,2021-07-15 11:46:03.730622,2021-07-15 11:46:03.730622,2021-07-15 11:46:03.730622,388175.0
389267,sensor,sensor.sonoffht_humi,80.29,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",410744,2021-07-15 11:48:35.480849,2021-07-15 11:48:35.480849,2021-07-15 11:48:35.480849,389211.0
389320,sensor,sensor.sonoffht_humi,81.36,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",410799,2021-07-15 11:52:05.916078,2021-07-15 11:52:05.916078,2021-07-15 11:52:05.916078,389267.0
389370,sensor,sensor.sonoffht_humi,82.49,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",410853,2021-07-15 11:55:46.331576,2021-07-15 11:55:46.331576,2021-07-15 11:55:46.331576,389320.0
389477,sensor,sensor.sonoffht_temp,31.56,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",410970,2021-07-15 12:03:05.358404,2021-07-15 12:03:05.358404,2021-07-15 12:03:05.358404,388703.0
389492,sensor,sensor.sonoffht_humi,83.66,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",410987,2021-07-15 12:04:27.257370,2021-07-15 12:04:27.257370,2021-07-15 12:04:27.257370,389370.0
389620,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",411119,2021-07-15 12:11:22.891599,2021-07-15 12:11:22.891599,2021-07-15 12:11:22.891599,389245.0
389622,switch,switch.br3walllight,on,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",411124,2021-07-15 12:11:22.906691,2021-07-15 12:11:22.906691,2021-07-15 12:11:22.906691,389248.0
389623,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",411125,2021-07-15 12:11:24.787017,2021-07-15 12:11:24.787017,2021-07-15 12:11:24.787017,389247.0
389777,sensor,sensor.sonoffht_humi,82.58,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",411285,2021-07-15 12:20:39.018924,2021-07-15 12:20:39.018924,2021-07-15 12:20:39.018924,389492.0
389976,sensor,sensor.xiaomiht_humi,84.44,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",411492,2021-07-15 12:31:55.299829,2021-07-15 12:31:55.299829,2021-07-15 12:31:55.299829,389110.0
390105,switch,switch.br3walllight,off,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",411629,2021-07-15 12:37:50.388013,2021-07-15 12:37:50.388013,2021-07-15 12:37:50.388013,389622.0
390222,sensor,sensor.sonoffht_humi,81.5,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",411752,2021-07-15 12:44:21.543242,2021-07-15 12:44:21.543242,2021-07-15 12:44:21.543242,389777.0
390244,sensor,sensor.sonoffht_humi,82.58,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",411774,2021-07-15 12:45:31.677873,2021-07-15 12:45:31.677873,2021-07-15 12:45:31.677873,390222.0
390258,sensor,sensor.sonoffht_humi,81.5,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",411788,2021-07-15 12:46:11.737032,2021-07-15 12:46:11.737032,2021-07-15 12:46:11.737032,390244.0
390314,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",411854,2021-07-15 12:49:12.879998,2021-07-15 12:49:12.879998,2021-07-15 12:49:12.879998,389620.0
390316,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",411860,2021-07-15 12:49:12.970190,2021-07-15 12:49:12.970190,2021-07-15 12:49:12.970190,389623.0
390318,binary_sensor,binary_sensor.xiaomiac,on,"{""friendly_name"": ""Aircond"", ""icon"": ""mdi:air-conditioner"", ""device_class"": ""power""}",411861,2021-07-15 12:49:14.711082,2021-07-15 12:49:14.711082,2021-07-15 12:49:14.711082,374680.0
390388,sensor,sensor.xiaomiht_temp,29.68,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",411933,2021-07-15 12:53:41.286707,2021-07-15 12:53:41.286707,2021-07-15 12:53:41.286707,389109.0
390389,sensor,sensor.xiaomiht_humi,75.71,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",411934,2021-07-15 12:53:41.287431,2021-07-15 12:53:41.287431,2021-07-15 12:53:41.287431,389976.0
390444,switch,switch.br3walllight,on,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",411995,2021-07-15 12:55:53.295910,2021-07-15 12:55:53.295910,2021-07-15 12:55:53.295910,390105.0
390461,sensor,sensor.xiaomiht_temp,29.14,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",412012,2021-07-15 12:56:47.210138,2021-07-15 12:56:47.210138,2021-07-15 12:56:47.210138,390388.0
390462,sensor,sensor.xiaomiht_humi,70.1,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",412013,2021-07-15 12:56:47.211285,2021-07-15 12:56:47.211285,2021-07-15 12:56:47.211285,390389.0
390498,sensor,sensor.sonoffht_humi,82.58,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",412051,2021-07-15 12:59:33.267647,2021-07-15 12:59:33.267647,2021-07-15 12:59:33.267647,390258.0
390512,sensor,sensor.xiaomiht_temp,28.58,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",412065,2021-07-15 12:59:48.188573,2021-07-15 12:59:48.188573,2021-07-15 12:59:48.188573,390461.0
390513,sensor,sensor.xiaomiht_humi,66.64,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",412066,2021-07-15 12:59:48.189146,2021-07-15 12:59:48.189146,2021-07-15 12:59:48.189146,390462.0
390569,sensor,sensor.sonoffht_temp,31.46,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",412124,2021-07-15 13:03:06.169451,2021-07-15 13:03:06.169451,2021-07-15 13:03:06.169451,389477.0
390583,sensor,sensor.sonoffht_humi,81.5,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",412140,2021-07-15 13:04:03.771867,2021-07-15 13:04:03.771867,2021-07-15 13:04:03.771867,390498.0
390584,sensor,sensor.xiaomiht_temp,28.07,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",412141,2021-07-15 13:04:04.337988,2021-07-15 13:04:04.337988,2021-07-15 13:04:04.337988,390512.0
390585,sensor,sensor.xiaomiht_humi,64.91,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",412142,2021-07-15 13:04:04.338638,2021-07-15 13:04:04.338638,2021-07-15 13:04:04.338638,390513.0
390702,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",412270,2021-07-15 13:10:15.349629,2021-07-15 13:10:15.349629,2021-07-15 13:10:15.349629,390314.0
390704,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",412275,2021-07-15 13:10:15.454073,2021-07-15 13:10:15.454073,2021-07-15 13:10:15.454073,390316.0
390705,binary_sensor,binary_sensor.xiaomiac,off,"{""friendly_name"": ""Aircond"", ""icon"": ""mdi:air-conditioner"", ""device_class"": ""power""}",412276,2021-07-15 13:10:16.459646,2021-07-15 13:10:16.459646,2021-07-15 13:10:16.459646,390318.0
390760,sensor,sensor.sonoffht_humi,82.52,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",412336,2021-07-15 13:12:44.737822,2021-07-15 13:12:44.737822,2021-07-15 13:12:44.737822,390583.0
390762,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",412338,2021-07-15 13:12:58.041944,2021-07-15 13:12:58.041944,2021-07-15 13:12:58.041944,390702.0
390765,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",412345,2021-07-15 13:12:58.220475,2021-07-15 13:12:58.220475,2021-07-15 13:12:58.220475,390704.0
390766,switch,switch.br3walllight,off,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",412346,2021-07-15 13:12:58.253758,2021-07-15 13:12:58.253758,2021-07-15 13:12:58.253758,390444.0
390770,sensor,sensor.xiaomiht_temp,28.14,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",412349,2021-07-15 13:13:21.690026,2021-07-15 13:13:21.690026,2021-07-15 13:13:21.690026,390584.0
390771,sensor,sensor.xiaomiht_humi,70.93,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",412350,2021-07-15 13:13:21.690591,2021-07-15 13:13:21.690591,2021-07-15 13:13:21.690591,390585.0
390834,sensor,sensor.sonoffht_humi,81.5,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",412415,2021-07-15 13:16:45.310971,2021-07-15 13:16:45.310971,2021-07-15 13:16:45.310971,390760.0
390944,sensor,sensor.xiaomiht_temp,28.66,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",412533,2021-07-15 13:23:04.128785,2021-07-15 13:23:04.128785,2021-07-15 13:23:04.128785,390770.0
390945,sensor,sensor.xiaomiht_humi,75.33,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",412534,2021-07-15 13:23:04.129608,2021-07-15 13:23:04.129608,2021-07-15 13:23:04.129608,390771.0
390966,sensor,sensor.xiaomiht_temp,28.71,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",412557,2021-07-15 13:24:14.239626,2021-07-15 13:24:14.239626,2021-07-15 13:24:14.239626,390944.0
390967,sensor,sensor.xiaomiht_humi,75.44,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",412558,2021-07-15 13:24:14.240414,2021-07-15 13:24:14.240414,2021-07-15 13:24:14.240414,390945.0
391213,sensor,sensor.sonoffht_humi,80.36,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",412814,2021-07-15 13:37:37.470651,2021-07-15 13:37:37.470651,2021-07-15 13:37:37.470651,390834.0
391548,sensor,sensor.xiaomiht_temp,29.18,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",413157,2021-07-15 13:53:57.073497,2021-07-15 13:53:57.073497,2021-07-15 13:53:57.073497,390966.0
391549,sensor,sensor.xiaomiht_humi,77.8,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",413158,2021-07-15 13:53:57.074242,2021-07-15 13:53:57.074242,2021-07-15 13:53:57.074242,390967.0
391655,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",413272,2021-07-15 14:00:36.435837,2021-07-15 14:00:36.435837,2021-07-15 14:00:36.435837,390762.0
391657,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",413277,2021-07-15 14:00:36.538103,2021-07-15 14:00:36.538103,2021-07-15 14:00:36.538103,390765.0
391658,switch,switch.br3walllight,on,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",413278,2021-07-15 14:00:37.595508,2021-07-15 14:00:37.595508,2021-07-15 14:00:37.595508,390766.0
391688,sensor,sensor.sonoffht_temp,31.1,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",413310,2021-07-15 14:03:07.033257,2021-07-15 14:03:07.033257,2021-07-15 14:03:07.033257,390569.0
391838,sensor,sensor.xiaomiht_temp,29.43,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",413470,2021-07-15 14:18:32.393619,2021-07-15 14:18:32.393619,2021-07-15 14:18:32.393619,391548.0
391839,sensor,sensor.xiaomiht_humi,80.64,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",413471,2021-07-15 14:18:32.394417,2021-07-15 14:18:32.394417,2021-07-15 14:18:32.394417,391549.0
392016,sensor,sensor.sonoffht_humi,79.26,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",413656,2021-07-15 14:28:03.033623,2021-07-15 14:28:03.033623,2021-07-15 14:28:03.033623,391213.0
392177,sensor,sensor.sonoffht_humi,80.44,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",413825,2021-07-15 14:41:05.522603,2021-07-15 14:41:05.522603,2021-07-15 14:41:05.522603,392016.0
392398,sensor,sensor.xiaomiht_temp,29.69,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",414056,2021-07-15 14:54:16.470406,2021-07-15 14:54:16.470406,2021-07-15 14:54:16.470406,391838.0
392399,sensor,sensor.xiaomiht_humi,81.95,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",414057,2021-07-15 14:54:16.471234,2021-07-15 14:54:16.471234,2021-07-15 14:54:16.471234,391839.0
392557,sensor,sensor.sonoffht_temp,30.72,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",414223,2021-07-15 15:03:07.855154,2021-07-15 15:03:07.855154,2021-07-15 15:03:07.855154,391688.0
392580,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",414252,2021-07-15 15:04:14.985590,2021-07-15 15:04:14.985590,2021-07-15 15:04:14.985590,391655.0
392583,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",414258,2021-07-15 15:04:15.147877,2021-07-15 15:04:15.147877,2021-07-15 15:04:15.147877,391657.0
392584,binary_sensor,binary_sensor.xiaomiac,on,"{""friendly_name"": ""Aircond"", ""icon"": ""mdi:air-conditioner"", ""device_class"": ""power""}",414259,2021-07-15 15:04:16.691699,2021-07-15 15:04:16.691699,2021-07-15 15:04:16.691699,390705.0
392659,sensor,sensor.xiaomiht_temp,29.27,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",414338,2021-07-15 15:09:05.003791,2021-07-15 15:09:05.003791,2021-07-15 15:09:05.003791,392398.0
392660,sensor,sensor.xiaomiht_humi,75.59,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",414339,2021-07-15 15:09:05.004460,2021-07-15 15:09:05.004460,2021-07-15 15:09:05.004460,392399.0
392744,sensor,sensor.xiaomiht_temp,28.87,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",414425,2021-07-15 15:12:50.174137,2021-07-15 15:12:50.174137,2021-07-15 15:12:50.174137,392659.0
392745,sensor,sensor.xiaomiht_humi,71.27,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",414426,2021-07-15 15:12:50.175052,2021-07-15 15:12:50.175052,2021-07-15 15:12:50.175052,392660.0
392751,sensor,sensor.xiaomiht_temp,28.78,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",414432,2021-07-15 15:13:26.937403,2021-07-15 15:13:26.937403,2021-07-15 15:13:26.937403,392744.0
